model,source_language,target_language,layer,is_self_transfer,accuracy,accuracy_pct,macro_f1,macro_f1_pct,num_tokens,train_split,eval_split,input_file
afriberta_large,swa,ibo,5,False,0.5959315554746518,59.59315554746518,0.3908667575750499,39.08667575750499,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,ibo,6,False,0.5934741057613543,59.34741057613543,0.3841667189054484,38.41667189054484,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,ibo,7,False,0.5843269318285246,58.43269318285246,0.37657972143670243,37.65797214367024,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,ibo,8,False,0.5796395740420497,57.96395740420497,0.3701994172132713,37.01994172132713,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,ibo,9,False,0.5553381268772185,55.53381268772185,0.3378643602016836,33.78643602016836,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,ibo,10,False,0.551378902339128,55.1378902339128,0.31972638890635213,31.972638890635213,21974,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,0,True,0.8460246360582306,84.60246360582306,0.5561259029511866,55.61259029511866,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,1,True,0.8590892123926839,85.90892123926838,0.6522575156517697,65.22575156517696,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,2,True,0.8794948363817344,87.94948363817345,0.6938049161626859,69.38049161626859,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,3,True,0.9062461117332338,90.62461117332337,0.7329950366740854,73.29950366740854,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,4,True,0.9109742441209406,91.09742441209406,0.738879505880827,73.8879505880827,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,5,True,0.9109120318526813,91.09120318526813,0.7359767553705463,73.59767553705463,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,6,True,0.9079258429762349,90.79258429762349,0.732357928627432,73.2357928627432,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,7,True,0.9012069180042305,90.12069180042305,0.7213833105646711,72.13833105646711,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,8,True,0.8956700261291527,89.56700261291527,0.714272371507065,71.4272371507065,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,9,True,0.8939902948861516,89.39902948861516,0.7083174542313498,70.83174542313499,16074,train,test,layer_sweep_metrics.json
afriberta_large,swa,swa,10,True,0.8861515490854797,88.61515490854796,0.6969771898036491,69.69771898036491,16074,train,test,layer_sweep_metrics.json
