model,source_language,target_language,layer,is_self_transfer,accuracy,accuracy_pct,macro_f1,macro_f1_pct,num_tokens,train_split,eval_split,input_file
afro-xlmr-large,hau,hau,0,True,0.8041197046249514,80.41197046249515,0.6827583550805139,68.27583550805139,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,1,True,0.80282420002591,80.28242000259101,0.6798031274446713,67.98031274446713,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,2,True,0.8411711361575334,84.11711361575334,0.7146496148715088,71.46496148715087,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,3,True,0.8559398885866045,85.59398885866045,0.734464762942268,73.4464762942268,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,4,True,0.8646197694001814,86.46197694001813,0.7448311191592515,74.48311191592515,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,5,True,0.8729109988340459,87.29109988340458,0.758793025714621,75.8793025714621,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,6,True,0.874012177743231,87.4012177743231,0.7609254389579849,76.09254389579849,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,7,True,0.8856069439046509,88.56069439046509,0.7693603116314843,76.93603116314843,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,8,True,0.8937038476486592,89.37038476486592,0.780124798111386,78.0124798111386,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,9,True,0.8979142375955435,89.79142375955435,0.7828677621031421,78.28677621031422,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,10,True,0.9014768752429071,90.1476875242907,0.788441872287373,78.8441872287373,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,11,True,0.8995983935742972,89.95983935742971,0.7864748525496504,78.64748525496505,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,12,True,0.897396035755927,89.7396035755927,0.7796004646288583,77.96004646288583,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,13,True,0.8898173338515352,88.98173338515352,0.772194615638458,77.2194615638458,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,14,True,0.8823681824070475,88.23681824070475,0.7599230662367774,75.99230662367773,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,15,True,0.8845057649954657,88.45057649954657,0.7645218774247311,76.45218774247311,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,16,True,0.8786112190698276,87.86112190698276,0.7558744027800881,75.58744027800881,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,17,True,0.8811374530379583,88.11374530379584,0.7563668122210119,75.63668122210119,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,18,True,0.8784816686099236,87.84816686099236,0.7570081171760005,75.70081171760005,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,19,True,0.8732348749838061,87.32348749838062,0.7525372156020773,75.25372156020774,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,20,True,0.8766031869413137,87.66031869413136,0.7068346355144951,70.6834635514495,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,21,True,0.8783521181500195,87.83521181500194,0.7514232213050668,75.14232213050668,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,22,True,0.8577535950252624,85.77535950252624,0.694076639143451,69.4076639143451,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,23,True,0.8650731960098458,86.50731960098457,0.7484370576133734,74.84370576133735,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,hau,24,True,0.8825625080969037,88.25625080969037,0.7719427155064843,77.19427155064842,15438,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,0,False,0.3089105306271048,30.891053062710476,0.13854388882624494,13.854388882624495,21974,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,1,False,0.3595157913898243,35.95157913898243,0.14987019193867393,14.987019193867393,21974,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,2,False,0.36420314917629926,36.42031491762992,0.15902757344646218,15.902757344646218,21974,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,3,False,0.3564667334122144,35.646673341221444,0.15387843602142195,15.387843602142196,21974,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,4,False,0.37375989806134524,37.37598980613453,0.1885840934481633,18.85840934481633,21974,train,test,layer_sweep_metrics.json
afro-xlmr-large,hau,ibo,5,False,0.3998816783471375,39.98816783471375,0.2004086307627715,20.040863076277148,21974,train,test,layer_sweep_metrics.json
